campus	cdc_campus	school_level	sln	campus_name	fall_enrollment	cumul_enrollment	black	latino	white	native_amer	asian	pac_isl	two_plus	ecodis	el	atrisk	number_of_campuses	disd	year_growth_rate	rel_perf_staar_only_scale	d1_staar_raw	EcoDisRange	ay	parent_pct_pos	student_survey_pct	student_survey_scale	extracurricular_participation_pct	extracurricular_participation_scale	discr_removal_rate	discr_removal_rateNEW	original_disc_adm_rem_g21	dpop_rate_enr	dpop_rate_cumul	fac_pct_pos	mot30_item_smooshed	mot30_n	mot30_pct_pos	mot25_item_smooshed	mot25_n	mot25_pct_pos	hyg4_item_smooshed	hyg4_n	hyg4_pct_pos	hyg8_item_smooshed	hyg8_n	hyg8_pct_pos	hyg37_item_smooshed	hyg37_n	hyg37_pct_pos	hyg38_item_smooshed	hyg38_n	hyg38_pct_pos	mot19_item_smooshed	mot19_n	mot19_pct_pos	mot42_item_smooshed	mot42_n	mot42_pct_pos	hyg43_item_smooshed	hyg43_n	hyg43_pct_pos	hyg44_item_smooshed	hyg44_n	hyg44_pct_pos	hyg46_item_smooshed	hyg46_n	hyg46_pct_pos	hyg13_item_smooshed	hyg13_n	hyg13_pct_pos	hyg14_item_smooshed	hyg14_n	hyg14_pct_pos	BeliefsandPriorities	CollegeGoingCulture	CultureofFeedbackandSupport	PositiveCultureandEnvironment	TeacherPrincipalTrust	TeacherTeacherTrust	growth_tests_denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	excr_acct_weight	stu_survey_acct_weight	extracurricular_spending_all_funds	extracurricular_spending_general_fund	discretionary_admin_removals_n	removals	discipline_pop	y2	x2
057905131	057905131	Elementary	131	IGNACIO ZARAGOZA EL	336	389	8.9	84.8	3	0.9	0.9	0.3	1.2	94.6	59.8	68.8	1	y	65.6804733727811	83	46	94.1 to 95	2019	92.3	84	77	 1.000 	100	0.9	0.9	-999	2.67857142857143	0.0231362467866324	81.2	Teachersexpectmoststudentsinthisschooltogotocollege.	27	96.2962962962963	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	21	66.6666666666667	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	36	77.7777777777778	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	37	78.3783783783784	Teachersinthisschooltrusteachother	21	80.9523809523809	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	21	71.4285714285714	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	37	75.6756756756757	Theprincipalhasconfidenceintheexpertiseoftheteachers.	21	80.9523809523809	Itrusttheprincipalathisorherword.	21	85.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	21	80.9523809523809	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	21	85.7142857142857	Iusuallylookforwardtoworkingeachdayatthisschool.	37	83.7837837837838	IbelieveIworkinanenvironmentofsupportandrespect.	37	89.1891891891892	81.2925170068027	95.6521739130435	72.2222222222222	76.7567567567568	81.6326530612245	79.7619047619048	169	9	37	27	38	111	0.05	0.05	28	22	9	10	9	32.795363	-96.770911
057905133	057905133	Elementary	133	BARBARA JORDAN EL	624	648	14.6	84.6	0.5	0.2	0.2	0	0	98.6	66.5	72.6	1	y	66.0436137071651	77	40	98.1 to 99	2019	87.0	90	87	 1.000 	100	1	1	-999	1.44230769230769	0.0138888888888889	60.6	Teachersexpectmoststudentsinthisschooltogotocollege.	33	78.7878787878788	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	30	56.6666666666667	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	45	57.7777777777778	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	44	54.5454545454545	Teachersinthisschooltrusteachother	30	60	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	30	50	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	44	52.2727272727273	Theprincipalhasconfidenceintheexpertiseoftheteachers.	30	40	Itrusttheprincipalathisorherword.	30	43.3333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	30	33.3333333333333	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	30	43.3333333333333	Iusuallylookforwardtoworkingeachdayatthisschool.	44	61.3636363636364	IbelieveIworkinanenvironmentofsupportandrespect.	45	46.6666666666667	64.0449438202247	78.7878787878788	58.8888888888889	54.932735426009	42.8571428571429	64.1666666666667	321	48	66	44	54	212	0.05	0.05	14	12	9	9	9	32.706298	-96.841106
057905136	057905136	Elementary	136	L O DONALD EL	431	461	2.8	95.4	1.4	0.2	0	0	0.2	92.1	62.2	67.3	1	y	74.025974025974	90	54	92.1 to 93	2019	93.3	89	85	 1.000 	100	1	1	-999	2.08816705336427	0.0195227765726681	84.8	Teachersexpectmoststudentsinthisschooltogotocollege.	34	100	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	28	82.1428571428571	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	46	73.9130434782609	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	47	91.4893617021277	Teachersinthisschooltrusteachother	28	92.8571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	28	85.7142857142857	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	47	74.468085106383	Theprincipalhasconfidenceintheexpertiseoftheteachers.	28	82.1428571428571	Itrusttheprincipalathisorherword.	28	60.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	28	53.5714285714286	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	28	71.4285714285714	Iusuallylookforwardtoworkingeachdayatthisschool.	47	78.7234042553192	IbelieveIworkinanenvironmentofsupportandrespect.	47	65.9574468085106	90.5913978494624	96.551724137931	85.6287425149701	73.6170212765957	69.7435897435897	92.7927927927928	231	8	35	44	84	171	0.05	0.05	48	48	9	9	9	32.732299	-96.886701
057905137	057905137	Elementary	137	JULIUS DORSEY EL	456	505	14	80.5	3.7	0.4	0	0	1.3	96.1	60.1	69.1	1	y	73.8515901060071	91	60	96.1 to 97	2019	85.9	89	85	 0.993 	83	1	1	-999	1.97368421052632	0.0178217821782178	85.8	Teachersexpectmoststudentsinthisschooltogotocollege.	37	91.8918918918919	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	31	77.4193548387097	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	48	81.25	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	49	87.7551020408163	Teachersinthisschooltrusteachother	31	77.4193548387097	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	31	74.1935483870968	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	49	79.5918367346939	Theprincipalhasconfidenceintheexpertiseoftheteachers.	31	93.5483870967742	Itrusttheprincipalathisorherword.	31	87.0967741935484	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	31	77.4193548387097	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	31	83.8709677419355	Iusuallylookforwardtoworkingeachdayatthisschool.	49	87.7551020408163	IbelieveIworkinanenvironmentofsupportandrespect.	49	77.5510204081633	89.974293059126	92.3423423423423	83.3333333333333	81.0204081632653	85.2534562211981	83.0645161290323	283	12	45	49	103	209	0.05	0.05	33	33	9	9	9	32.713077	-96.657423
057905139	057905139	Elementary	139	PAUL L DUNBAR LEARNING CENTER	487	530	75.2	20.9	0.8	0.8	0.2	0.4	1.6	97.7	17	46.6	1	y	80.3448275862069	82	44	97.1 to 98	2019	86.0	85	79	 0.897 	78	1	1	-999	1.84804928131417	0.0169811320754717	90.4	Teachersexpectmoststudentsinthisschooltogotocollege.	25	84	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	19	94.7368421052632	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	43	88.3720930232558	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	44	88.6363636363636	Teachersinthisschooltrusteachother	19	73.6842105263158	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	19	73.6842105263158	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	42	90.4761904761905	Theprincipalhasconfidenceintheexpertiseoftheteachers.	19	100	Itrusttheprincipalathisorherword.	19	94.7368421052632	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	19	94.7368421052632	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	19	94.7368421052632	Iusuallylookforwardtoworkingeachdayatthisschool.	42	88.0952380952381	IbelieveIworkinanenvironmentofsupportandrespect.	42	92.8571428571429	92.7325581395349	90.6666666666667	94.7368421052632	89.2857142857143	96.2406015037594	78.9473684210526	290	37	61	48	87	233	0.05	0.05	9	9	9	9	9	32.774880	-96.749203
057905141	057905141	Elementary	141	JILL STONE EL AT VICKERY MEADOW	335	375	11	77.6	2.4	1.5	5.1	0	2.4	99.4	85.1	87.8	1	y	60.8465608465608	81	43	99.1 to 100	2019	88.5	86	80	 0.824 	76	0	0	NULL	2.6865671641791	0.024	81.7	Teachersexpectmoststudentsinthisschooltogotocollege.	20	90	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	17	76.4705882352941	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	30	63.3333333333333	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	30	73.3333333333333	Teachersinthisschooltrusteachother	17	88.2352941176471	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	17	82.3529411764706	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	29	62.0689655172414	Theprincipalhasconfidenceintheexpertiseoftheteachers.	17	70.5882352941177	Itrusttheprincipalathisorherword.	17	70.5882352941177	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	17	70.5882352941177	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	17	82.3529411764706	Iusuallylookforwardtoworkingeachdayatthisschool.	29	68.9655172413793	IbelieveIworkinanenvironmentofsupportandrespect.	29	62.0689655172414	77.4058577405858	94.1666666666667	81.3725490196078	69.0972222222222	75.6302521008403	92.5373134328358	189	21	24	21	49	115	0.05	0.05	7	7	0	9	9	32.865486	-96.749750
057905142	057905142	Elementary	142	J N ERVIN EL	568	712	74.5	19.7	3	0.7	0.2	0	1.9	100	15	35.7	1	y	78.7671232876712	69	35	99.1 to 100	2019	85.6	86	80	 0.921 	78	0.518072289156627	0.518072289156627	43	8.97887323943662	0.0716292134831461	73.3	Teachersexpectmoststudentsinthisschooltogotocollege.	33	75.7575757575758	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	27	62.962962962963	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	48	72.9166666666667	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	49	65.3061224489796	Teachersinthisschooltrusteachother	27	66.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	27	74.0740740740741	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	48	62.5	Theprincipalhasconfidenceintheexpertiseoftheteachers.	27	85.1851851851852	Itrusttheprincipalathisorherword.	27	74.0740740740741	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	26	61.5384615384615	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	27	66.6666666666667	Iusuallylookforwardtoworkingeachdayatthisschool.	47	63.8297872340426	IbelieveIworkinanenvironmentofsupportandrespect.	48	60.4166666666667	80.0518134715026	89.3939393939394	68.3229813664596	55.3235908141962	70.7446808510638	75.9259259259259	292	48	88	53	41	230	0.05	0.05	16	16	43	83	51	32.680236	-96.762662
057905144	057905144	Elementary	144	TOM W FIELD EL	224	279	18.8	75	4	0.9	0.4	0.4	0.4	93.8	62.9	80.8	1	y	71.9178082191781	83	46	93.1 to 94	2019	83.1	83	75	 0.996 	87	1	1	-999	4.01785714285714	0.032258064516129	88.2	Teachersexpectmoststudentsinthisschooltogotocollege.	23	82.6086956521739	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	17	88.2352941176471	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	35	91.4285714285714	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	36	91.6666666666667	Teachersinthisschooltrusteachother	17	88.2352941176471	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	17	88.2352941176471	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	36	86.1111111111111	Theprincipalhasconfidenceintheexpertiseoftheteachers.	17	94.1176470588235	Itrusttheprincipalathisorherword.	17	82.3529411764706	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	17	82.3529411764706	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	17	82.3529411764706	Iusuallylookforwardtoworkingeachdayatthisschool.	36	91.6666666666667	IbelieveIworkinanenvironmentofsupportandrespect.	36	91.6666666666667	90.4929577464789	89.7810218978102	86.2745098039216	86.3128491620112	84.8739495798319	91.1764705882353	146	13	33	29	30	105	0.05	0.05	0	0	9	9	9	32.917362	-96.903362
057905145	057905145	Elementary	145	STEPHEN C FOSTER EL	689	808	2.3	94.9	1	1	0.3	0.1	0.3	93.3	77.6	80.7	1	y	64.957264957265	84	47	93.1 to 94	2019	93.8	89	85	 0.903 	78	0.692307692307692	0.692307692307692	-999	1.30624092888244	0.0111386138613861	76.2	Teachersexpectmoststudentsinthisschooltogotocollege.	47	89.3617021276596	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	40	77.5	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	72	76.3888888888889	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	74	70.2702702702703	Teachersinthisschooltrusteachother	41	70.7317073170732	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	41	68.2926829268293	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	73	68.4931506849315	Theprincipalhasconfidenceintheexpertiseoftheteachers.	41	63.4146341463415	Itrusttheprincipalathisorherword.	41	60.9756097560976	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	41	65.8536585365854	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	41	65.8536585365854	Iusuallylookforwardtoworkingeachdayatthisschool.	73	75.3424657534247	IbelieveIworkinanenvironmentofsupportandrespect.	73	63.013698630137	80.4421768707483	94.661921708185	71.0204081632653	67.9452054794521	67.1328671328671	76.219512195122	351	21	63	73	71	228	0.05	0.05	20	17	9	13	9	32.869750	-96.854050
057905147	057905147	Elementary	147	CHARLES A GILL EL	790	870	21.3	68	3.9	0.8	4.8	0	1.3	92.8	55.9	65.9	1	y	82.1256038647343	90	55	92.1 to 93	2019	85.7	93	91	 0.975 	79	1	1	-999	1.13924050632911	0.0103448275862069	77.3	Teachersexpectmoststudentsinthisschooltogotocollege.	54	88.8888888888889	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	46	76.0869565217391	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	70	65.7142857142857	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	71	70.4225352112676	Teachersinthisschooltrusteachother	46	78.2608695652174	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	46	78.2608695652174	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	71	64.7887323943662	Theprincipalhasconfidenceintheexpertiseoftheteachers.	46	84.7826086956522	Itrusttheprincipalathisorherword.	46	80.4347826086957	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	46	84.7826086956522	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	46	84.7826086956522	Iusuallylookforwardtoworkingeachdayatthisschool.	71	73.2394366197183	IbelieveIworkinanenvironmentofsupportandrespect.	71	67.6056338028169	77.1836007130125	88.5448916408669	72.7272727272727	57.7086280056577	84.1614906832298	83.695652173913	414	32	82	86	140	340	0.05	0.05	46	26	9	9	9	32.844620	-96.661429
057905148	057905148	Elementary	148	TOM C GOOCH EL	433	477	8.1	80.4	6.5	0.5	2.8	0	1.8	90.5	64.7	68.4	1	y	77.0700636942675	87	51	90.1 to 91	2019	95.3	94	93	 1.000 	100	1	1	-999	2.07852193995381	0.0188679245283019	73.9	Teachersexpectmoststudentsinthisschooltogotocollege.	32	93.75	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	26	65.3846153846154	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	42	73.8095238095238	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	44	70.4545454545455	Teachersinthisschooltrusteachother	26	61.5384615384615	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	26	65.3846153846154	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	44	63.6363636363636	Theprincipalhasconfidenceintheexpertiseoftheteachers.	26	84.6153846153846	Itrusttheprincipalathisorherword.	26	73.0769230769231	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	26	84.6153846153846	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	26	80.7692307692308	Iusuallylookforwardtoworkingeachdayatthisschool.	44	84.0909090909091	IbelieveIworkinanenvironmentofsupportandrespect.	44	65.9090909090909	80.1152737752161	90.0523560209424	65.3846153846154	62.0137299771167	80.2197802197802	65.3846153846154	157	11	34	30	46	121	0.05	0.05	11	11	9	9	9	32.916998	-96.845045
057905149	057905149	Elementary	149	LENORE KIRK HALL EL	506	544	1.6	96.6	1.8	0	0	0	0	93.9	68.2	72.5	1	y	67.7115987460815	90	54	93.1 to 94	2019	94.3	91	89	 0.998 	89	0	0	NULL	1.77865612648221	0.0165441176470588	77.6	Teachersexpectmoststudentsinthisschooltogotocollege.	34	91.1764705882353	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	28	67.8571428571429	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	46	80.4347826086957	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	47	74.468085106383	Teachersinthisschooltrusteachother	28	85.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	28	82.1428571428571	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	46	60.8695652173913	Theprincipalhasconfidenceintheexpertiseoftheteachers.	28	64.2857142857143	Itrusttheprincipalathisorherword.	28	67.8571428571429	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	28	67.8571428571429	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	28	64.2857142857143	Iusuallylookforwardtoworkingeachdayatthisschool.	47	78.7234042553192	IbelieveIworkinanenvironmentofsupportandrespect.	47	63.8297872340426	83.5135135135135	92.6108374384236	68.4523809523809	64.818763326226	67.8571428571429	88.3928571428571	319	17	35	42	122	216	0.05	0.05	25	24	0	9	9	32.722316	-96.881416
057905152	057905152	Elementary	152	MARGARET B HENDERSON EL	456	470	2.2	95.4	2.2	0.2	0	0	0	90.8	58.3	65.4	1	y	82.0717131474104	93	66	90.1 to 91	2019	82.2	98	98	 1.000 	100	1	1	-999	1.97368421052632	0.0191489361702128	77.8	Teachersexpectmoststudentsinthisschooltogotocollege.	38	89.4736842105263	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	71.875	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	52	82.6923076923077	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	54	81.4814814814815	Teachersinthisschooltrusteachother	32	62.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	65.625	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	54	77.7777777777778	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	78.125	Itrusttheprincipalathisorherword.	32	68.75	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	65.625	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	31	74.1935483870968	Iusuallylookforwardtoworkingeachdayatthisschool.	54	83.3333333333333	IbelieveIworkinanenvironmentofsupportandrespect.	54	72.2222222222222	86.8235294117647	88.5462555066079	75	78.8888888888889	73.9910313901345	63.28125	251	12	29	35	130	206	0.05	0.05	26	26	9	9	9	32.723774	-96.843464
057905154	057905154	Elementary	154	LARRY G SMITH EL	802	856	16.7	76.4	5	0.4	0.4	0.1	1	93.4	52.9	61.2	1	y	75.3315649867374	86	49	93.1 to 94	2019	89.9	92	90	 1.000 	100	0	0	NULL	1.12219451371571	0.0105140186915888	83.3	Teachersexpectmoststudentsinthisschooltogotocollege.	42	88.0952380952381	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	33	78.7878787878788	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	62	80.6451612903226	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	63	82.5396825396825	Teachersinthisschooltrusteachother	33	84.8484848484848	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	33	75.7575757575758	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	63	82.5396825396825	Theprincipalhasconfidenceintheexpertiseoftheteachers.	33	84.8484848484848	Itrusttheprincipalathisorherword.	33	78.7878787878788	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	33	78.7878787878788	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	33	78.7878787878788	Iusuallylookforwardtoworkingeachdayatthisschool.	63	82.5396825396825	IbelieveIworkinanenvironmentofsupportandrespect.	63	84.1269841269841	87.2	90.8730158730159	80.2030456852792	76.1904761904762	80.4347826086957	84.8484848484848	377	17	84	61	122	284	0.05	0.05	14	14	0	9	9	32.833282	-96.659126
057905155	057905155	Elementary	155	C A TATUM JR EL	465	511	45.6	51.8	0.6	1.3	0	0	0.6	97.2	37.8	55.9	1	y	74.8466257668712	82	44	97.1 to 98	2019	87.1	87	82	 0.682 	74	0.435294117647059	0.435294117647059	37	9.03225806451613	0.0821917808219178	88.2	Teachersexpectmoststudentsinthisschooltogotocollege.	33	93.9393939393939	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	25	84	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	46	86.9565217391304	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	47	87.2340425531915	Teachersinthisschooltrusteachother	25	84	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	25	80	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	47	82.9787234042553	Theprincipalhasconfidenceintheexpertiseoftheteachers.	25	88	Itrusttheprincipalathisorherword.	25	84	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	25	84	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	25	88	Iusuallylookforwardtoworkingeachdayatthisschool.	47	85.1063829787234	IbelieveIworkinanenvironmentofsupportandrespect.	46	91.304347826087	91.9571045576407	92.8571428571429	89.3333333333333	84.0085287846482	87.4285714285714	83.8383838383838	326	49	84	40	71	244	0.05	0.05	19	18	37	85	42	32.763403	-96.656182
057905156	057905156	Elementary	156	NATHANIEL HAWTHORNE EL	474	504	6.8	91.1	1.9	0	0	0	0.2	95.4	66.9	71.3	1	y	78.3898305084746	88	51	95.1 to 96	2019	89.5	89	85	 0.981 	79	NULL	0	NULL	0	0	76.5	Teachersexpectmoststudentsinthisschooltogotocollege.	36	83.3333333333333	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	30	70	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	46	71.7391304347826	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	48	75	Teachersinthisschooltrusteachother	31	61.2903225806452	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	31	54.8387096774194	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	48	77.0833333333333	Theprincipalhasconfidenceintheexpertiseoftheteachers.	31	90.3225806451613	Itrusttheprincipalathisorherword.	31	83.8709677419355	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	30	86.6666666666667	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	31	87.0967741935484	Iusuallylookforwardtoworkingeachdayatthisschool.	48	83.3333333333333	IbelieveIworkinanenvironmentofsupportandrespect.	48	68.75	80.7387862796834	85.5813953488372	71.6666666666667	72.9559748427673	86.5740740740741	61.2903225806452	236	22	57	45	61	185	0.05	0.05	15	15	0	0	0	32.742382	-96.688254
